"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2010,177,36.71,19.17,0,0
2010,185,31.65,15.99,0,0
2010,193,33.39,18.49,0,0
2010,201,30.03,15.53,0,0
2010,209,30.71,15.49,0,0
2010,217,28.59,14.53,0,0
2010,225,29.27,15.39,0,0
2010,233,30.29,14.99,0,0
2010,241,30.95,15.83,0,0
2010,249,29.2500000000001,14.81,0,0
2010,257,26.2500000000001,15.15,0,0
2010,265,31.2500000000001,13.05,0,0
2010,273,26.55,NA,0,65
2010,281,28.77,13.17,0,0
2010,289,21.65,10.87,0,0
2010,297,19.71,NA,0,65
2010,305,23.41,8.91000000000003,0,0
2010,313,19.67,6.61000000000001,0,0
2010,321,NA,5.23000000000002,65,0
2010,329,9.33000000000004,0.250000000000057,0,0
2010,337,15.51,NA,0,65
2010,345,NA,5.75000000000006,65,0
2010,353,13.43,NA,0,65
2010,361,8.29000000000002,NA,0,65
2011,1,11.09,NA,0,65
2011,9,NA,NA,65,65
2011,17,NA,5.13000000000005,65,0
2011,25,14.33,4.83000000000004,0,0
2011,33,14.47,4.69000000000005,0,0
2011,41,15.61,3.05000000000001,0,0
2011,49,11.73,NA,0,65
2011,57,16.05,2.27000000000004,0,0
2011,65,16.09,NA,0,65
2011,73,13.95,5.17000000000002,0,0
2011,81,18.97,NA,0,65
2011,89,23.29,10.97,0,0
2011,97,21.1300000000001,NA,0,65
2011,105,23.91,NA,0,65
2011,113,24.77,NA,0,65
2011,121,34.15,11.1900000000001,0,0
2011,129,33.01,9.33000000000004,0,0
2011,137,30.77,11.29,0,0
2011,145,NA,NA,65,65
2011,153,32.95,11.01,0,0
2011,161,35.79,16.11,0,0
2011,169,37.77,17.11,0,0
2011,177,36.09,16.17,0,0
2011,185,35.31,18.01,0,0
2011,193,29.81,14.55,0,0
2011,201,33.43,16.99,0,0
2011,209,30.43,16.53,0,0
2011,217,32.1300000000001,16.15,0,0
2011,225,31.73,14.6300000000001,0,0
2011,233,32.23,16.21,0,0
2011,241,31.03,15.71,0,0
2011,249,32.39,16.65,0,0
2011,257,31.29,13.91,0,0
2011,265,32.1900000000001,14.85,0,0
2011,273,NA,12.45,65,0
2011,281,25.49,10.21,0,0
2011,289,26.6900000000001,12.93,0,0
2011,297,24.11,7.75000000000006,0,0
2011,305,NA,5.91000000000003,65,0
2011,313,18.0700000000001,3.61000000000001,0,0
2011,321,NA,5.05000000000001,65,0
2011,329,16.35,5.79000000000002,0,0
2011,337,12.49,0.630000000000052,0,0
2011,345,12.0700000000001,2.07000000000005,0,0
2011,353,11.17,1.29000000000002,0,0
2011,361,12.33,3.87,0,0
2012,1,14.01,2.49000000000001,0,0
2012,9,14.77,0.930000000000007,0,0
