"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2013,292,29.47,8.69000000000005,0,0
2013,300,23.6300000000001,9.05000000000001,0,0
2013,308,22.43,8.31,0,0
2013,316,21.77,8.53000000000003,0,0
2013,324,15.21,6.57000000000005,0,0
2013,332,15.73,4.47000000000003,0,0
2013,340,8.13000000000005,NA,0,65
2013,348,12.1900000000001,NA,0,65
2013,356,13.65,3.45000000000005,0,0
2013,364,11.1900000000001,2.93000000000001,0,0
2014,4,14.45,2.53000000000003,0,0
2014,12,14.35,4.65000000000003,0,0
2014,20,16.71,3.05000000000001,0,0
2014,28,15.89,5.05000000000001,0,0
2014,36,14.1300000000001,NA,0,65
2014,44,16.67,NA,0,65
2014,52,21.1300000000001,7.41000000000003,0,0
2014,60,NA,NA,2,65
2014,68,19.41,NA,0,65
2014,76,24.1900000000001,9.07000000000005,0,0
2014,84,26.35,9.61000000000001,0,0
2014,92,19.59,NA,0,65
2014,100,27.81,12.17,0,0
2014,108,29.6900000000001,12.95,0,0
2014,116,28.7500000000001,NA,0,65
2014,124,27.87,11.71,0,0
2014,132,36.23,13.0700000000001,0,0
2014,140,32.91,13.7500000000001,0,0
2014,148,37.35,15.01,0,0
2014,156,36.29,17.03,0,0
2014,164,30.29,14.91,0,0
2014,172,32.49,15.73,0,0
2014,180,31.21,NA,0,65
2014,188,31.2500000000001,17.0700000000001,0,0
2014,196,28.05,18.23,0,0
2014,204,32.33,NA,0,65
2014,212,32.89,19.83,0,0
2014,220,30.09,16.95,0,0
2014,228,29.6900000000001,16.1300000000001,0,0
2014,236,30.51,17.09,0,0
2014,244,32.5700000000001,18.01,0,0
2014,252,32.01,14.95,0,0
2014,260,30.73,15.41,0,0
2014,268,29.35,NA,0,65
2014,276,32.51,12.6900000000001,0,0
2014,284,30.99,14.15,0,0
2014,292,28.41,NA,0,65
2014,300,NA,9.55000000000001,65,0
2014,308,22.85,8.43000000000001,0,0
2014,316,23.1300000000001,10.61,0,0
2014,324,16.29,NA,0,65
2014,332,16.55,4.63000000000005,0,0
2014,340,NA,NA,2,2
2014,348,14.47,NA,0,65
2014,356,11.89,NA,0,65
2014,364,9.93000000000001,2.67000000000002,0,0
2015,4,11.6300000000001,1.61000000000001,0,0
2015,12,15.6300000000001,5.25000000000006,0,0
2015,20,NA,3.79000000000002,2,0
2015,28,18.33,7.15000000000003,0,0
2015,36,NA,NA,65,2
2015,44,19.33,7.97000000000003,0,0
2015,52,18.5700000000001,6.35000000000002,0,0
2015,60,19.43,6.79000000000002,0,0
2015,68,22.31,8.79000000000002,0,0
2015,76,20.43,10.73,0,0
2015,84,30.55,12.15,0,0
2015,92,28.87,7.53000000000003,0,0
2015,100,25.53,8.75000000000006,0,0
2015,108,31.41,11.31,0,0
2015,116,34.47,13.0700000000001,0,0
2015,124,32.77,11.81,0,0
2015,132,30.73,11.39,0,0
2015,140,30.01,NA,0,65
2015,148,31.11,13.09,0,0
2015,156,34.85,NA,0,65
2015,164,34.71,16.45,0,0
2015,172,33.01,17.15,0,0
2015,180,32.37,19.79,0,0
2015,188,NA,17.37,65,0
2015,196,29.09,16.23,0,0
2015,204,30.09,16.73,0,0
2015,212,29.73,18.15,0,0
2015,220,28.99,17.03,0,0
2015,228,30.61,17.45,0,0
2015,236,30.85,15.97,0,0
2015,244,28.7500000000001,15.55,0,0
2015,252,33.89,14.09,0,0
2015,260,29.45,14.5700000000001,0,0
2015,268,30.77,13.55,0,0
2015,276,28.81,15.47,0,0
2015,284,32.43,15.2500000000001,0,0
2015,292,28.35,12.97,0,0
2015,300,27.45,10.05,0,0
2015,308,17.21,NA,0,65
2015,316,15.77,5.63000000000005,0,0
2015,324,18.71,5.61000000000001,0,0
2015,332,13.79,1.37,0,0
2015,340,NA,NA,65,65
2015,348,10.87,3.89000000000004,0,0
2015,356,11.21,NA,0,65
2015,364,10.35,0.650000000000034,0,0
2016,4,NA,1.91000000000003,65,0
2016,12,13.33,7.23000000000002,0,0
2016,20,15.89,7.19000000000005,0,0
2016,28,12.79,NA,0,65
2016,36,16.11,6.69000000000005,0,0
2016,44,19.33,6.87,0,0
